\outl0\strokewidth0 \strokec2 ,tweet,class,class2,rand
23661,Yo bitch choosin just let her http://t.co/zg6X4gDyRZ\,1,1,0.717205185
14200,"Playing to white guilt lasted one last time, whitey felt 'absolved', it ends today. It ends in the fields/suburbs of Pennsylvania.\",0,1,0.717238261
14937,RT @Cam_Major: naw no bs tho...if u under lets say 20 and u got like 15 bodies...u def a hoe lol. theres no debating that.\,1,1,0.717394019
2602,il n'y pas d'islamisation de la france.,0,1,0.717430202
8260,Birthday today bitches and I gotta work :/\,1,1,0.717430314
19721,RT @itsdavedude: cant just tell me anything bitch im one click away from google at all times\,1,1,0.717496694
3500,@HuffingtonPost y don't that bitch just shoot herself? so sick of all those whores!\,0,1,0.717546169
9710,Glad I bossed up on my old hoes &#128170;\,1,1,0.717587272
2797,"@COK3COKE Now, mfa don't wanna spend a dime wit em. Prolly out here yelling money over bitches.\",1,1,0.717656231
17384,RT @RLE_Raider: Thanks Ravens 4 beating those fags. Now believe I don't give a fuck about you. I'm Raider Nation bitches. Thanks 4 pu ...\,1,1,0.717669879
8755,"Congratulations, your just like every other stuck up materialistic American bitch. &#128079;\",1,1,0.717675573
3,moi j'ai personne à qui m'adresser pour réclamer. le voisin c'est un attardé puant et bruyant dans les administrat… @url,0,1,0.71769151
9701,Give a hipster bitch a yellow stick now she suckin dick in the hood and shit -Othot\,1,1,0.71771049
24601,"it might rain today, hmmm.. I don't want to look like a pussy carrying an umbrella around but I also don't want to risk my perm getting wet.\",1,1,0.71771274
2712,@BoneSaw00 There's a reason why the Yankees don't want Anderson any longer.\,2,2,0.717761068
10585,I forgot how white trash Texarkana was... Well it is arkansas so.... &#128514;\,0,1,0.717946774
285,@user peut-on imposer son (4x4 qui pue | caractère pourri | imbécilité | violence | chat | incontinence | a… @url,2,2,0.717988759
1157,&#8220;@BeardedGemini: &#8220;@GinaSanabria_: I have no hoes because yah nigga ain't shit&#8221;&#8221;\,1,1,0.718014297
4363,@NabilAbuAmirah... he is a redneck fuck. This turd cutter is the lyinest of liars and his district is made up of yhe same...\,1,1,0.718094124
7906,Always a good sesh wit my niggah blakk\,1,1,0.718155131
2108,ferme la gros mongol et retourne tweeter de la merde @url,1,1,0.718204063
23448,"Women want a Best Man Holiday type of nigga meanwhile you have mad THOT pics on ya gram talking about ""this could be us"" bitch die\",1,1,0.718276223
22196,These bitches love soda\,1,1,0.718279823
20720,RT @velweb: Thank you One-A-Day for making your vitamins the size of a fucking Twinkie. I love giving myself the heimlich maneuver every mo&#8230;\,1,1,0.718334023
19455,RT @fxckabbie: Like I know I can be a bitch sometimes but some people need to know their levels\,1,1,0.718374327
20468,"RT @skyereyes_: &#8220;@Feebito_23: Lol this is why I don't fuck with so many bitches&#8221;don't call her a ""bitch""\",1,1,0.718380571
9471,Fucc nicca\,1,1,0.718409913
10874,I just seen your main bitch I might fuck with her\,1,1,0.718436033
9502,Fuck bitches get money mission complete!\,1,1,0.718461133
14695,RT @BestOfMessages: Lil hoe http://t.co/kIAoQYr3I4\,1,1,0.718467631
2370,@2014samanthaKay good enough fag\,0,1,0.718471338
19977,RT @lilduval: Maaan these hoes be photoshopping RT @007M_H: @lilduval damn you suppose to be that nigga. How you get catfished\,1,1,0.718476076
3895,@user @user @user alors que dans les pays occidentaux est tres friand de viande... @url,2,2,0.718539253
1245,@user @user @user @user Ça sent le gauchiste vexé...fin de la discussion!,2,2,0.718747978
12150,Is Hillary the &#8216;dodo bird&#8217; candidate? http://t.co/YfUbgwQ4tw via @worldnetdaily\,2,2,0.718780395
22079,The shit that you bitches brag about is hilarious\,1,1,0.718813593
1503,les rebeus ils kiffent les samsungs en général g remarqué et les rebeuses plus les iphones,1,1,0.719064749
8065,At the doctors with sam shes such a pussy the had to put a cotton swab in her nose and she just about started to cry -_- @SamRomero95\,1,1,0.71909224
23516,Y'all hoes believe anything though\,1,1,0.719141153
12943,Lol.. shut up! RT @ABrown252: @VonshayeB lmao early bird gets the worm\,2,2,0.719175146
9851,"Guy tweets: I wanna eat some pussy\
\
Follower replies: facts! \
\
Girl tweets: I wanna suck some dick\
\
Follower replies: hoe!!!\
\
NOT FAIR\",1,1,0.719233281
11627,"I'm not fuckin wit October She on some new shit , bitch cold\",1,1,0.719244719
1400,@user la france est un pays multiculturelle observe la langue française elle intègre des mots arabes utilisés… @url,2,2,0.719306363
1969,@user @user ko crime antisémite c'est un terroriste c'est simple pourquoi vous manipuler tout le monde c'est j… @url,1,1,0.71939713
2466,t’es le passe temps des rebeu sale meuf sait que t’aime les arabes — tjrs l’affût du moindre de mes tweets toi… @url,2,2,0.719402281
3793,"@JonJanke @jtrimbl3 You're a sensitive, pussy whooped, no sense of humor, neo zoom maxi dweeb. Now sit your ass all the way down.\",1,1,0.719407099
10706,"I hate a ""I used to talk to her/him"" nigga or bitch like foh hater &#128530; we never talked u jus know em\",1,1,0.719424496
22571,"This nicca just typed to me...""You are very busy two!"" &#128530;&#128547; so, I'm busy twice? Lmao\",1,1,0.719472956
11985,If you're having girl problems I feel bad for you son. I got 99 problems but a bitch ain't one&#127911;&#127926;\,1,1,0.719493035
22565,This morning is brought to you by Emergen-C. I really need to nip this cold/flu business in the bud. #NoGermsWanted\,2,2,0.719522199
22461,This bitch mentioned dr. ruff...I'm done.\,1,1,0.719714566
2735,@BreezyPetey at least he went up and wasn't a bitch\,1,1,0.719770818
23475,"Wow my cuzin dont like lil snupe, this niggah trippin\",1,1,0.719776373
18014,"RT @ThatKevinSmith: Via @JenSchwalbach ""Eat ice KevinSmith"" If I'm eating anything tonight, woman? It's pity-pussy. Make it better in a ...\",1,1,0.719779829
4715,@RoyallyKate So says the one who fills an empty hole inside herself by worshiping a royal. Who 4 all u kno may be a raging snotty bitch\,1,1,0.719838624
10229,Hunkie is resorting to dick kicks\,1,1,0.719851186
5953,@d6_9b idk... It's trash though!\,2,2,0.71985623
16989,RT @NateThaAlmighty: niggas talk more than bitches these days.\,0,1,0.719918579
675,@user @user @user @user comme le confirme son sale arabe à marseille ça vote fn la… @url,1,1,0.719934646
17633,RT @SeoRedondo: If a bitch tries to get crazy tomorrow http://t.co/bY1j7hmQ3Z\,1,1,0.720069789
17556,"RT @SLIZRD_WIZRD: 3 point on a bitch like Dirk Nowitzki, up in da club like Dirk Nowitzki.\",1,1,0.720080786
6139,@finnj97 bitches\,1,1,0.720155145
1557,&#8220;@Smokinonkaya_: &#8220;@Nilaja_: Everybody Loves Dej Loaf&#8221; cause that's wifey&#8221; fuck off kaya dats my bitch.\,1,1,0.720160293
17414,RT @RakwonOGOD: i started fuckin with bitches who believe everything their horoscope say.they believe the dumbass horoscopes they gunna bel&#8230;\,1,1,0.720182925
394,il une meuf de 30 ans qui vient de lâcher unsale arabe de merdeà un mec parce que il roulait trop vite à vélo… @url,1,1,0.720265312
14613,RT @BLACKHILTON Some of y'all hoes thighs be so thick and can't even walk + Yankee food\,1,1,0.720309603
17149,RT @O_ShitItsLaura: &#8220;@yadirasarmiento: you can be skinny and still be ugly stop acting like being thin is beautiful dumb bitch .&#8221; &#128514;&#128079;\,1,1,0.720330005
11205,I swear girls with good pussy think that's the answer to everything\,1,1,0.720404143
8222,Bengals kicker trash.\,2,2,0.720500962
23024,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.\,2,2,0.720526752
17020,"RT @NickBratton3: I wish my parents bought me a car man..\
People bitch about not getting what car they want when they want it, and its free&#8230;\",1,1,0.720639054
24417,hillbilly bone-bo-bone-bo-bone bone\,2,2,0.720639655
3815,@user @user jsais pas de quoi tu parles vu qu'il suppr mongol,1,1,0.720775994
19894,"RT @korsczurek: Got to hold a koala, take selfies with kangaroos, saw a bunch of bad ass birds of prey, and pet a fucking emu today... wtf &#8230;\",1,1,0.72084124
19034,"RT @balvarezzzz: &#8220;@3phonekibagami: @balvarezzzz why you hurt my feelings&#8221; \
\
Jk 3phone you pull all the hoes wit the nice weaves\",1,1,0.720856956
10940,I like bad bitches thats my fucking problem\,1,1,0.720955868
4721,@RunuldoRants faggot sack\,0,1,0.720972831
19951,RT @lifewitRy_: where these bitches at &#128555;&#128525;&#128525;&#128525; http://t.co/I8zxwKXk71\,1,1,0.720985544
19510,RT @hennhenn430: Happy Halloween bitches &#128536; katiedodds15 #halloween #CLE http://t.co/TwAJtr8eVj\,1,1,0.720986609
17572,RT @SVO__: One who can't keep his bitch RT @StaceyNoDash_ What kind of man can't parallel park?\,1,1,0.721027538
2893,@CharlesBWaffle these bitches need guidance.\,1,1,0.721125026
22126,"Then I went inside, in order to hide from mutant bird\",2,2,0.721265129
22323,They bitches I will penetrate you introduced me to your bitch\,1,1,0.721285805
7433,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?\",2,2,0.721298112
24560,if you're into unlocking badges/stickers online you should have to wear them around in real life so the rest of us know what a cunt you are.\,1,1,0.721403678
3445,"@HeilSidious @BreezByYa LOL that Caitlyn.. ""Can't carry 3 retards""\",1,1,0.721445139
3657,@user @user @user @user pourquoi tu mets un de leurs joueurs en pp alors ?? gros mongol,1,1,0.721454241
1515,c'est quoi un bobo gauchiste — un mec qui se relaxe devant quotidien qui écoute du « jul » seulement pour se donne… @url,2,2,0.721562168
11218,I swear y'all broads with a new bitch every month....I cant even get one girlfriend. Maybe something is wrong with me\,1,1,0.721583986
21234,"Shine on them hoes, let em know you run shit !\",1,1,0.721736255
109,@user tu rigolais aussi quand charb allait acheter son pain avec une protection policière pauvre gauchiste demeuré ?,1,1,0.721750095
14035,"Oomf a hoe. She know she a hoe, I know she a hoe, she wont claim she a hoe, so she say she aint a hoe, but...WE ALL KNOW YOU A HOE!!! HOE!\",1,1,0.721767766
2428,@Adolfhibsta I've seen a number of bitches on here say there's no such thing as loose pussy lol. Ok\,1,1,0.721794798
15927,RT @IGGYAZALEA: its like the guy that asks for your number and then says you ugly and a bitch when you say no&#8230;\,1,1,0.721835024
4422,@NotReallyGRyan think its cause she saw me doing biceps &#128527;&#128557;&#128514; lmao jk im still a bitch !&#128077;\,1,1,0.72184418
1508,&#8220;@RamzyJay: I try to keep all my bitches on lay away&#8221; same way I feel\,1,1,0.721866341
12685,Let's just say the hotel I've been staying at isn't going to want this hand towel back. I had no idea I could turn 'em that shade of yellow.\,2,2,0.721928808
3449,@user les rebeus soins comme nous,2,2,0.721929893
2566,@AyDontJudgeMe Just come stop in this bitch cause im bout to get off\,1,1,0.721947909
14352,RT @23Vnds: Check out the homie @renz360 for that sole sauce! That stuff does miracles!!! @renz360 @renz360&#8230; http://t.co/EecEzJRx6C\,2,2,0.721967928
5738,@babyspittle @Kimmyincali @MartiniShark @SenatorReid Still blaming Bush? Fucking retard\,1,1,0.722086991
3230,@FAGHETTIOS thirsty basic ass bitch\,1,1,0.722147665
23300,Who told this midget hoe to start stripping\,1,1,0.722153033
23159,When a pussy nigga socks you and doesn't knock you out.\,0,1,0.722253686
22333,They got the redskins faking injuries\,2,2,0.722264376
4454,@OVOtilUOverDose your just building the pussy up lmao!\,1,1,0.72231648
12415,Jus need a bad bitch thats gone always hold me down\,1,1,0.722323636
9970,Having a bitch ain't goofy. Having bitch dat ain't loyal is\,1,1,0.722393786
23246,Whenever you need your hoe protected on social media or anywhere in the world? Please contact @JPERZELL and he'll fight for that hoe.\,1,1,0.722538187
25114,top layer trash.\,2,2,0.722614493
9438,Free birds. Lol\,2,2,0.722621382
16055,"RT @Ivan_splash: ""Did u call me a bitch?""\
""I said you were ACTING like one""\
""So you just called me one nigga""\
""Shut up bitch""\",0,1,0.722685574
31,""" i'd say im back to the old me but my old bitches would get excited "" &#128524;\",1,1,0.722719146
11789,"If I ever committ a crime, you can cite LVL as being the sole influence.\",2,2,0.722787779
25042,there's 13 people in my house and they're all yelling pls god give me the strength not to beat a bitch.\,1,1,0.722830276
24985,stupid teacher talks to @RandyMower like he's retarded\,2,2,0.722889976
12670,Let me show you how that pussy work!!!! RT @LoyalLamb85: Brian McKnight should have more accolades. His music is everything. EVERYTHING.\,1,1,0.722921768
11823,If a nigga phone broke best believe he only gon memorize his main bitch number or the bitch that's cash in him out number &#128175;&#128527;\,1,1,0.722953535
1884,&#8220;@lyricsaidso: every bitch tell me I act like a nigga.. whatever the fuck that means&#8221;\,1,1,0.722970914
3381,"@GossipCop the coon, n coon wanna b got what they should have, except should have been more time in jail\",1,1,0.722986213
339,jme met en privé il casse les pieds le gros mongol qui cite,1,1,0.722987927
45,ces dames arabes toujours à se plaindre @url,1,1,0.722998904
8224,"Besides my sisters, this is one of two bitches you will always catch me with. http://t.co/FXZyCvvnPq\",1,1,0.723069915
5992,@deIukesionaI more like emily is a little twat\,1,1,0.72307649
14155,Phillip Rivers look like he almost wants to call dude a nigger for that bad play\,0,1,0.723098727
15522,RT @FamousNileEarls: Stoner Chicks &gt; Drunk hoes http://t.co/JctTrNURM0\,1,1,0.723102563
6747,@lettherainefall @Ann_E_Lizabeth and I are on our way to fuck your bitch\,1,1,0.72314632
14253,Probably going to tackle Kenzie when I see her tbh I miss my bitch\,1,1,0.723168557
10444,"I despise clich&#233;s... you aint original bitch, you are a copy. #deleted\",1,1,0.723218256
22071,The redskins just begging to lose this game smh\,2,2,0.723330197
1623,&#8220;@Tyga: That ain't my hoe.&#8221;\,1,1,0.723330631
57,"""&amp; he's gone always be a hoe""\",1,1,0.723461438
5579,"@_queenveronica haha yolo, did ya hit that hoe?\",1,1,0.72356196
766,etes-vous d’accord avec bernard kouchner qui dit que « nous devrions prendre plus de migrants » @url,2,2,0.723577659
14762,RT @BlasianBytch: @graceishuman @rhiannonrevolts yellow face and it's a no.\,2,2,0.72362463
21810,"That annoying moment when you have to keep removing your headphones because someone keeps talking to you.. Like move, bitch..\",1,1,0.72364745
14956,RT @CashOutMolly: bitches is stupid .. they get cheated on BY THEY MAN and wanna go fight the girl . NO BITCH leave that nigga and move on &#8230;\,1,1,0.723674625
1303,#cavous après 60 ans de sale nègre sale bougnoule sale melon sale arabe il est temps de parler un peu de racisme,1,1,0.723824392
7410,@trix2343 okay bitch. Tomorrow in the principals office. Be there.\,1,1,0.724035806
6355,"@iowahawkblog @jjauthor to ----&gt;@DavidMasciotra get past boot camp, and go active a few years, see what we REALLY do daily you liberal pussy\",0,1,0.724050159
11103,I put her pussy on the map!!!\,1,1,0.724081226
22845,Ugly bitches post the most retarded shit on social media.\,1,1,0.724102784
11197,I swear I worry about me and nothing's but me. I keep no other bitch on my radar.... I'm not gay.... &#127383;\,1,1,0.724226775
14278,Pussies only pussy...an every women got one...so u gotta have more than that ladies\,1,1,0.724301895
3655,"@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there.\",0,1,0.724345314
7739,Ain't no broke bitches standing next to me&#128564;&#128564;\,1,1,0.724383
1079,&#128563;Oh this bitch Midy must be crazy http://t.co/75LWvtD4oJ\,1,1,0.724424854
17933,RT @TOnycranshaw22: @AlmightyVinny_ @RichHomieMeezy @54OO_Mauri bitch stop lien\,1,1,0.724573838
8957,Dhugga Dhugga baby D H U G E R kiss a nigga bitch perfect no CPR &#128068;\,1,1,0.724635212
17333,RT @PrettyndHated: Everybody pregnant . You bitches waste no time\,1,1,0.724650752
2692,lol é de mongol #pas,2,2,0.724709037
14665,RT @Based_Unicorns: Humpday hoe.\,1,1,0.724712905
1971,&#8220;@trapwavey: Lol rt. @Cameron5833: If yo bitch don't read books or eat fruits... She a hoe.&#8221;&#128514;&#128514;&#128514;\,1,1,0.72477639
9068,Don't throw me the pussy! Let me come get it\,1,1,0.724819637
3166,"@DutchBrosPlease you're welcome, I miss you too nig nog\",1,1,0.724848922
21720,TCBY with these hoes &#128149; || @arabellaann @jackireininga http://t.co/aUVQnOGvdY\,1,1,0.7248666
8834,Dad bought me a brownie shake #lovehim\,2,2,0.724874996
3578,@user manque plus que l'autre attardé de saotao et t'as le trio magique,1,1,0.724897031
1886,"&#8220;@matt_chu22: @wagggggie @RyanRiehle &#128514; I'm not close to being your dude, master chan&#8221; that's right bitch, bow down to your master &#128591;\",1,1,0.72491223
12102,"In other news, my eyelid is STILL spasming. Putting on mascara today was a bitch. #wtf\",1,1,0.724930362
2353,@1Corinthians126 #HolySpirit God still share HIS #Secrets Amos 3:7 blessings #Jesus\,2,2,0.724932358
20223,RT @oddfuckingtaco: Damn I hate a bitch that like to argue and shit\,1,1,0.725001964
1265,"&#8220;@EBR_Chiefington: Dej loaf ever bitch wc today, all it takes is a lil juice and these bitches want you&#8221;\",1,1,0.725038726
21578,"Speaking of ford and garland, I need to get my sub from there. And a job application. Lol killin 2 birds with one stone!! #merica\",2,2,0.725079454
15429,"RT @DugoutLegends: Lou Gehrig had 17 hand fractures in his career. Played in 2,130 straight games.\
#IronHorse #Yankees http://t.co/O6sofyOh&#8230;\",2,2,0.725096902
11745,"ISIS Jihadis In Australia Shoot Man In The Face, Chanting &#8216;ISIS Will Stay&#8217; http://t.co/xyzXv5LZs1 #tcot #pjnet\",2,2,0.725117007
3677,@J_Dun54 awww shit lol I want my money too bitch. Who else I give one tO?\,1,1,0.725125686
21870,That nig was a G on that E60 I would have done the same thing\,1,1,0.725196289
18131,"RT @TheTypicalChick: ""Why do you always wear black"" \
\
cause I&#8217;m ready for your funeral bitch\",1,1,0.725221717
20466,"RT @skullmandible: Now Call Down Your Dark and Your Cold and Be Damned, Charlie Brown\",2,2,0.725229284
20480,"RT @snoleezey801: @uce_INA poly ratchets.. Can't stand poly bitches in general &#128514; they loud, annoying, and they talk too much..\",1,1,0.725229345
18620,"RT @ZANNLXRD: i hate when italian ppl say ""olive garden isnt real italian food"" fuck ur grandmas roasted casserole you bitch olive garden i&#8230;\",1,1,0.725284705
3147,@Dre_thinks lol lil bitch\,1,1,0.725294199
5947,"@cullenbunn Maybe Baylee Ann, Tater Pud, Nurse Fester, Charlie Chainsaws, &amp; Mama Rot should be their own team?! Next time in PunisherMAX!:-D\",2,2,0.725331585
17996,RT @TexasHickspanic: Hey you!! Acting like a saint on twitter.. we think you're fucking weird you prude bitch.\,1,1,0.725389178
13143,Melo should've got the bitch for the east\,1,1,0.725389884
6208,@goldietaylor @theGrio puppets like Don will intentionally and forever cripple our people's ability to unify a Eco and political consensus\,2,2,0.725412165
10868,I just need to know what that pussy like so one time is fine with me - drizzy lol\,1,1,0.725415285
3582,@ImSooooMad guess who's eating cracker b without you\,2,2,0.725504326
6547,@kayliefarmer Its funny and it has that blond bitch on it\,1,1,0.725510793
18971,"RT @andrenickatina: Bitch at MacDonalds say..""U look a lil devilish 2day homey""..Oh well bitch..I WOKE UP LIKE THIS-I WOKE UP LIKE THIS(Bey&#8230;\",1,1,0.72552816
16274,RT @KCamp427: Bring her round these slums..... Yo hoe will get slayed....\,1,1,0.725613702
5874,@chanel_2Playa @TODDIE_soPLAYER nigga you proud of 80% I was in that bitch 99.99% the .01% is from me going to get the weed out the car\,1,1,0.725666343
9878,Hah a big LOL to all the tacky faggots\,1,1,0.725673162
1308,"&#8220;@GlitteredInPink: @West305 you like 5'8, you needs to&#8221;....1. You a hoe. 2. i'm 5'10(breaking11) 3.suck my dick.\",0,1,0.725687015
12686,Let's not forget kim don't fight I kill hoes &#128514;\,1,1,0.725702183
675,#AlexFromTarget had them bitches wet...lmmfao\,1,1,0.725741966
21300,Simple minded hoe\,1,1,0.725744878
251,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;\",2,2,0.725771163
10820,I have to hide these bitches or my sister gets them and eats all of them &#128520;\,1,1,0.725788078
25212,"why should there be an age limit on movies?\
it ain't their fault if a 13yr old is traumatized from an R rates film\
bunch of pussies\",1,1,0.725875429
6069,@ebomb26 cool beaners.\,2,2,0.725889665
494,les renois qui font les gars de la cité et qui courent comme mbappé dés que un chien vous connait #cesoirtribunal,0,1,0.725916072
23939,You you can't get no money silly hoe\,1,1,0.725933125
1874,&#8220;@liIdurk__: Females get irritated FAST &#128530;&#8221; fuck them hoes\,1,1,0.726049414
19071,RT @bijoudulcet: Y'all some bitches @nbc\,1,1,0.726063576
22379,This 103 weather is a bitch\,1,1,0.726096742
2901,mdr ça c’est l’effet narcos ça les matrixé !!! les rebeus ça vous atteint le cerveau cette série après mettre des… @url,1,1,0.726145743
1258,&#8220;@DreamGirlsOnly: &#128525; http://t.co/w43KPs9Zp0&#8221; now this hoe bad\,1,1,0.726243567
23158,When a niggah think he gon come in-between me and my bestf &#128514;&#128514;&#128514;&#128514; I'll fuck you and her up &#128514;&#128076;\,1,1,0.726249206
9862,"HOT #ISIS SOCIAL MEDIA PHOTO: Laughing Jihadis Get Baby To Kick Severed Head &#8211; ***warning, graphic*** http://t.co/XdpSzwj6sK #lnyhbt #tgdn\",2,2,0.726318214
12177,It ain't April Fool's yet.. &#171;@IGiveEmNathan Jay Z trash&#187;\,2,2,0.726325991
3168,alberto il fait des cc mais c'est même pas en réponse à son sondage un vrai mongol,1,1,0.726355585
22418,This bitch couldn't pull a ugly desperate dike if she wanted\,1,1,0.726467405
9263,"Everyone tells me the exact same thing but I won't listen, coon\",0,1,0.7264867
16553,RT @LettyBro_: Yall hoes super weakkkkkkkk\,1,1,0.726527582
12141,Ion trust no bitch!\,1,1,0.726553126
6670,@kiela_g_3 &#128514;&#128514;Alright fag what about this? http://t.co/5ht61NmjJ3\,0,1,0.726565794
5240,@VeshaaCouture lol bitch yo display name\,1,1,0.726612133
21581,"Spell my name right, bitch. Then we'll talk\",1,1,0.72669356
2159,qui claque* mongol d'autocorrecteur,1,1,0.726736306
2265,rafou gangsta le plus beau de tout les renois je suis le plus hlou. rafou gangsta partout même dans ton trou !!!!,1,1,0.726801767
9157,Eagles fucking trash\,1,1,0.726825137
918,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #OldYoung | Old bitch pleases hot-looking young stud http://t.co/aIDKdmztLn\",1,1,0.726897434
24886,random running dogs in the ghetto\,2,2,0.726900567
849,#faggots KILLED #jesuschrist&gt; HELLO!!!!!!!!!!!!!!!!!!!!!!!!! But whatever. Go ahead. #gaymarriage yourself into #Pharaoh's pockets&gt;\,1,1,0.726957855
3112,le président mongol khaltmaagiyn battulga entame une visite de travail en azerbaïdjan @url @url,1,1,0.726964879
11059,I need a bitch to top me till I get sleepy &#128564;\,1,1,0.727134924
4119,@M_Carbonaro Nice pussy.\,1,1,0.727153556
22177,These bitches always trippin\,1,1,0.727185763
17788,"RT @SportsCenter: A WILD one in the Bronx.\
Yankees score 6 runs in bottom of 7th to take 8-7 lead over Red Sox.\
The half-inning took THIRTY&#8230;\",2,2,0.727197413
6695,@kitlange stop oppressing me! Have you heard of free speech? Stop shoving your lifestyle down my throat! 1st AMENDMENT! #tcot #teabaggers\,0,1,0.727228315
6292,@iAmMarshall27 yeah man all my niggas dipped to the cars and left and I was in a barn getting chased by the ghetto bird\,1,1,0.72723248
5350,"@YaGirlFlutter haha i was about to say... Damn i just called you a bad bitch, i mean mean bitch lmfao\",1,1,0.727239151
23451,Won't step dad me hoe. Lol\,1,1,0.727340398
12104,In reality lame niggas and corny niggas get bitches bc it's sooo many of dem niggas nbs lol\,1,1,0.727340537
18800,RT @___Legacy: Need some ice cream and Oreos &#128525;\,2,2,0.727353937
24425,hoes get beat 2... n if any nigga knw me dey ah tell u I stay wit ah pistol n always ready to squeeze\,1,1,0.727357209
10834,"I hope i trip and fall into some pussy, tunechi\",1,1,0.727365181
5296,@WhoseAlisha that nigga spun around in the pussy.\,1,1,0.727384952
9066,"Don't talk to her like that. RT @PaulConroy: @lezarub @tragedy6358 I did a search for ""lying evil cunt"" and guess what? You came top x\",1,1,0.727403673
8044,As of today im cutting muthafuckas off bitches/niggas that never show love or just temporary people iont need um\,1,1,0.727439586
23337,Why can't there be bomb single bitches available on tap?\,1,1,0.727570007
20151,RT @morningmoneyben: This image of Peshmerga giving the heave-ho to an ISIS flag really brightened my Friday. Kick their sorry butts!! http&#8230;\,2,2,0.727583232
3034,les blancs qui pensent être africainz parce qu'ils restent avec des renois vous voit comme ça ! #ridicule @url,1,1,0.727607436
11037,I miss Britt god damn bitch real nigga over here baby &#128129;&#128526;&#128588;&#128581;&#128175;&#128079;&#128584;\,1,1,0.727642684
22141,There are some real life hoes on IG. Crazy.\,1,1,0.727694626
6008,@denytheprophecy when you realize you're trash\,1,1,0.727694745
25038,them jants be clutch for bedtime tho &#128514;&#128557;\,2,2,0.727698878
2461,@user surement des arabes pour changer !,1,1,0.727702395
13845,OMG This bitch on the Tico wont STFU ALREADy!!!!\,1,1,0.727878858
18665,RT @_BucketsMcnasty: U bitches boring\,1,1,0.727878899
10707,"I hate a bitch that love a bitch that say she love a nigga too\
Confused ass bitch What you gon' do?\
Is you gay bitch? Is you straight bitch?\",1,1,0.727940673
24514,i was lit den a bitch last night\,1,1,0.728032339
14385,"RT @6THGRADER: It doesn't matter who I make out with in ""Spin the Bottle"" because I only invite the hottest bitches to play. #ladykiller\",1,1,0.728084427
6017,"@dickburritoz \
every bitches claim\",1,1,0.728108237
9395,Fluffy is a retard homeboy is calling a baby rattlesnake friend and kissing him! Baby rattlers will kill you man!! &#128563; http://t.co/pWFO8JHaOA\,1,1,0.728135284
12008,Im a Single bitch on this Money shit &#128175;&#128184;\,1,1,0.728163407
21365,Smokin stuntin. Riding round town wit a bitch so bad but she don't mean nothing\,1,1,0.728197733
89,"""@CASHandBOOBIES: I been kidnapped yo bitch""\",1,1,0.728221514
22581,This nigga showed me that sad ass dog my girl pit would look at that hoe and say nigga gone\,1,1,0.728227413
14429,"RT @ASAP_Ford: I hate when a nigga ask me ""Where the hoes?"" .... Nigga idfk !\",0,1,0.728240971
2247,"1) RT @naeluckyass: @ILoveBigTracy @Therealalonig no I'm not crossed eyed, I'm albino. Can't control that\",2,2,0.728278603
22526,This hoe taken by the world smh\,1,1,0.728410628
1248,&#8220;@Deeiiggee: My dog like scratches at the floor before he lays down.. He's weird&#8221; buddy's normal your weird bitch\,1,1,0.72845116
16009,RT @ImaGrumpyCat: who remembers this bitch? &#128514;&#128557; http://t.co/P9MmBzqMiH\,1,1,0.728468769
21538,"Sometimes I wish I had a cute pet monkey, but then I remember it would probably defecate everywhere, beat me up, and destroy my house.\",2,2,0.728520683
21273,Shut the fuck up you fucking cunt!\,1,1,0.728586899
13518,Nah these hoes DMs broke tho\,1,1,0.728598471
9549,"Fuck this mexican bitch she talks too much, she thinks she's an ivy league scholar.\",1,1,0.72861464
6380,@jaaaaaade__ You can't see it but I'm flipping you the bird\,2,2,0.728634521
21575,Spark these bitches interests.\,1,1,0.728636793
914,@user @user pour gagner du temps notons dès à présent que c'est le lobby juif qui contrôle à la fois :,0,1,0.728683064
1630,&#8220;@Untouchable_T: Ion care about none of these bitches&#8221;&#128175;&#128175;&#128175;\,1,1,0.728748452
15430,"RT @Duke27_: Mistakes are showing up late for work, running red lights, or even forgetting 2 take the trash out. This here ain't 1 http://t&#8230;\",2,2,0.728754347
16237,RT @Joy_Doe: &#128557;&#128557;&#128557;&#128557;&#128557; RT @80sbaby4life: I love hood bitches. God help me lmaoooo\,1,1,0.728768904
8129,Bad bitch with me and you kno that her ass is fat\,1,1,0.728849757
15733,RT @GorgeousLeeiyah: Niggas loose they down bitch for a bitch who down to snitch &#128586;&#128175;\,1,1,0.728871048
11720,I'm up bored denna bitch\,1,1,0.728882785
6163,@gabbella03 rt something else from another bitch in panties about love I swear\,1,1,0.728908009
8045,As soon as a Democrat gets a chance to ? the political hack #foxnews goes to commercial then back with Bolton LMAO #teabaggers #benghazi\,2,2,0.728912296
23627,"Yeah your eyebrows on point, but is ya pussy clean?\",1,1,0.728968844
2187,@user ah bah j’ai rien dit t’es bel est bien attardé bravo à toi,1,1,0.728984192
