\outl0\strokewidth0 \strokec2 ,tweet,class,class2,rand
23833,You know how these lil bitches &#128530;runn they mouth up in the streets &#128078;&#128080;\,1,1,0.753164033
23551,Ya lit stupid ass bitch I ain't fuccin witchuuuu &#128581;&#128683;\,1,1,0.753184509
18595,RT @YoungGizzle_: First thing I look at is what's on a bitch feet\,1,1,0.753200002
14664,RT @Based_Unicorns: Fat bitch act like she couldn't follow back. I've always wanted a fat bitch to follow me.\,1,1,0.753220726
15241,"RT @D_41395: Wake up like fuck my life, life's a bitch but she better fuck me right\",1,1,0.75326258
11934,If you go to the barber shop on Friday you have to your charger and some snacks in that bitch &#128514;\,1,1,0.753286325
17107,"RT @Null_Hypothesiz: Omg you own a microwave!? \
Fancy bitch\",1,1,0.753304957
19434,"RT @fletchworld73: Pulled a dead bird from my garden. \
\
Grateful to be out of the hot sun, it winked at me with its rotting eye socket.\",2,2,0.753316154
6958,@niggie95 aka the lonely bitches\,1,1,0.753326802
4775,@Sammytbh whats your youtube channel then faggot\,0,1,0.753330823
19050,"RT @beauty_briii: One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;\",2,2,0.753331343
9781,"Got 2 bad bitches with me, Molly and aquafina\",1,1,0.75333196
7752,Ain't this a bitch\,1,1,0.753384273
20261,"RT @papigabs: where's the girl I could pack this bowl with? I know u out there hoe, quit playing\",1,1,0.753432403
18323,"RT @USABillOfRights: Psychological Warfare for Dhimmis -- DEFEATING ISLAM\
http://t.co/M8zlTY0fZs\
joining forces to take out world's trash h&#8230;\",2,2,0.753510728
25199,who's downie like a brownie 4 brunch? Need mimosas\,2,2,0.753581482
14641,RT @BamBam_131st: @1stBlocJeremiah ima beat yo lil young ass quick plyin hoe&#128074;&#128514;&#128514;\,1,1,0.753611208
1477,&#8220;@NoRapist: Using y = mx + b to measure the slope of that ass girl.&#8221; @mckinley719\,1,1,0.753612918
8648,Charlie Baker for Mass Gov..the most lib newspaper in most lib state supports 'R' for Gov! DoG http://t.co/DRSXOzTRUI via @BostonGlobe\,2,2,0.753670399
14095,Pappadeaux got the best chicken strips I swear I squeeze lemons over them hoes!\,1,1,0.753670409
6827,"@matt_chu22 @RyanRiehle I'll do that, if you agree to take your Ethiopian starvin looking nigger ass back to Africa. #BuyFoodLittleGuy\",0,1,0.753709426
15976,RT @ImChiefy: I'll send dick pics to your bitch quick .\,1,1,0.753711078
3368,@Goldee_Locx lmao real shit though them bitches be dumb as fuck smh\,1,1,0.753738795
15292,RT @DarlinCory: Making homemade pickles and working on a funny tweet about pussy. I am going to make a great old lady!\,1,1,0.753754956
9993,He got a cousin named jason that rock da Gary Payton....now da same triflin' bitches an HIV patient\,1,1,0.75376819
216,"""@Poobie_: When bitches TWERK on the computer....\
\
ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""\",1,1,0.753887755
8616,Carrahs a bitch...\,1,1,0.75400281
13906,Ok. Did this bitch just say wut I think she.said? I believe u just described urself dumbass\,0,1,0.754028836
17389,RT @RT_America: Russell Brand mocks Bill O'Reilly for proposing Berlin Wall against immigrants (VIDEO) http://t.co/WtzD2MIBf6 http://t.co/A&#8230;\,2,2,0.754038926
2805,@CaelanG15 that nigga was eating that hoe lol\,1,1,0.754055525
23758,"You can only say the word negro if it's attached to the word league. Then we're totally cool, guys.\",2,2,0.754137682
11106,I rather watch the oak cliff redskins and oak cliff comets play hell\,2,2,0.754216163
11055,I need a bitch\,1,1,0.754306693
24495,i need to go to the mexican flea market and grab some fake gucci sandals so i can stunt on you hoes\,1,1,0.754349411
4385,@NehmeBazzi @DatBoyRayT that kids a fag\,1,1,0.7543508
11611,I'm making pollo a la brasso today\,2,2,0.754365703
5501,@_RenaissanceJay pussy\,1,1,0.754384072
9524,"Fuck that I got a curfew I break that bitch tho idgaf , she could fuss and curse at me when I get home lmfao\",1,1,0.754414094
21150,Sharkeisha isn't dead you're all retarded lop\,1,1,0.754501966
11951,"If you like the 24k gold rillos, your a pussy\",1,1,0.754546367
21423,So niggas wanna be bitches and shit wearing flowers and shit smh y'all niggas gay!\,1,1,0.75455084
22096,"The whole afternoon has been about the ""deep voiced bitch""\",1,1,0.754625991
23499,Y'all all some hoes\,1,1,0.75478023
23723,You always find something to bitch about.\,1,1,0.754863357
7745,"Ain't nothing funnier then watching somebody live a complete different life on the internet I be like ""who this hoe think she foolin""\",1,1,0.754923588
9890,Hahaha high school what a joke more like fake bitches an dumb niggas gather here\,1,1,0.754988299
8126,Bad bitch on my line tryna give me brains\,1,1,0.755032251
5566,@_lexisperez he ate my pussy i could..\,1,1,0.755040252
4676,@Righteouz_ @growejr that bitch should be in jail for that 114-114\,1,1,0.75504403
15482,RT @Erudite1914: I'ma start a fuck buddies to save lives program. Lol match some dry bitter ass folks up wit some good dick or pussy.\,1,1,0.755105391
16296,RT @KINGTUNCHI_: Same Bitch that was down with lol theses Lil hoes funny\,1,1,0.75510561
17553,"RT @SGT_WitDaJuice: Lame dude anyway ""@baeElectronica: bitch, bye &#128514; RT @WeAre_XCI: Dawg look at this shit http://t.co/Fu4DbQeotn""\",1,1,0.755106855
22550,This is why my mother isn't allowed to make brownies http://t.co/h0cFT5wcBV\,2,2,0.755155281
3749,@JerGucci go on Craigslist bitches be on there &#128514;&#128514;\,1,1,0.75518641
19916,RT @kylegotjokes: Me when your bitch favorites my tweets http://t.co/MaOkZqlAOs\,1,1,0.75520553
5673,"@amck73 And because it sounds like there is NO prenup, he's gonna cash in, not her. He apparently has ghetto credit. 'magine that?!\",1,1,0.755225775
16656,RT @LoveLifeEst13: @West305 u look like an all black persian rug. . with no designs on that bitch and couple nut stains dingy boy\,1,1,0.755228594
3350,@GirlThatsVonte i wont ima come piss in yours bitch\,1,1,0.755260139
13548,Never gas hoes but I do take they ass home\,1,1,0.755277368
10805,I have a feeling tonight will be trash.\,2,2,0.755328914
6337,"@ilovemytroops @SenatorTimScott I see. So you feel betrayed, your racism comes out. Shocked you didn't call him Uncle Tom you bitter loser\",2,2,0.755385694
461,"""Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?""\",1,1,0.755583243
16250,"RT @Jukeyxo: If a girl sit on your face, and your nose goes into her pussy, and she rides your nose like a bull, she's a keeper.\",1,1,0.755687877
17477,RT @RelentIessness: this bitch thought she could cut my dick off http://t.co/gBR2YV669Y\,1,1,0.755702001
6850,@megann_17 you should make me brownies!\,2,2,0.755722674
18789,RT @__LilBrisko: I don't care about none of these bitches\,1,1,0.755733281
16221,"RT @Jojo_51213: What was that you tweeted? I can't concentrate enough to read it over all your sad-looking boob and pussy pics.\
\
-men, prob&#8230;\",1,1,0.755755475
1124,&#8220;@Alondra_Lu: Ain't that a bitch&#8221;\,1,1,0.755895267
7388,"@toddgunter This, this, this. Pack it up and head to NYC, please. Enjoy being called a hick for a few years, come home humbled. #plans\",2,2,0.755916323
18758,RT @_TheCrownedHead: man I'm strolling and all I see is y'all hoes that suck dick talking about her like man don't stunt on her bru .\,1,1,0.755930234
2074,' Fucking on the first night don't make you a hoe &#9995; .\,1,1,0.755933248
15709,RT @GianneNichole: trassshhh RT @Willie_OBeamen: Them 13's that come out this weekend so trash!\,2,2,0.755934714
17367,RT @Qwyenton: Dat ghetto shit aint attractive\,1,1,0.755993359
1692,&#8220;@__Black_Jesus: &#8220;@lil_aerii: Happy new year &#127882;&#127881;&#127881;&#127881;&#127881;&#127881;&#127881;&#127882;&#127882;&#8221; check yo clock Hun we got another hour lol..&#8221;they just did the lil count down thing\,2,2,0.756042082
22562,This ma niggah @trigga_tre123 &#128076;\,1,1,0.756110324
23850,You know you kinda seem like a nasty bitch. &#128129;&#128139;\,1,1,0.756121106
22912,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs http://t.co/uHZ1qKcrJE\,2,2,0.756150544
23953,You're all just crows on the power lines.\,2,2,0.756158953
3015,@DaJetlyfe y'all niccas spark up\,1,1,0.756211133
12684,Let's go for the sweep!! #Yankees #SubwaySeries\,2,2,0.756262781
23976,"Young, stupid ass hoes these days&#128514;&#128514;#GOTDAYUM\",1,1,0.756268682
22020,"The funny thing is the daughter never got kicked out on her one night stand, I didn't have the courage to tell her, her mom an official hoe\",1,1,0.756329599
6796,@m_gast faggot\,1,1,0.756339408
7009,@patrickkimmis @White1979 Remember Dad running a rotary hoe over corn after a freeze to knock the dead leaves off after they turn brown\,2,2,0.756385332
12831,Lmaoo RT @De_La_David: @JaeTips bruh make a song called uber and the hook can be that uber make that pussy wet\,1,1,0.756404086
9485,"Fuck a nigga feelings, fuck a nigga bitch.\",1,1,0.756412006
24743,my nigguh wtf\,1,1,0.756412109
6288,@iAM_tRoyal5 @TeflonDon4200 @Bossman_Carl Mammy push you out and had a white baby like a bitch\,1,1,0.756415578
15518,"RT @Fact: Fake friends are no different than shadows, they stick around during your brightest moments, but disappear during your darkest ho&#8230;\",2,2,0.756497077
4845,@SimoneNicole3 follow me u sexy bitch\,1,1,0.756515071
8673,Charlie is so adorable. http://t.co/TMpBYyjGFL\,2,2,0.756553551
4687,@Rob215__ @thereal_2raw on god my bitch bad\,1,1,0.756567881
17088,RT @NotYourRealPapa: #ThingsILikeToDo serenading your bitch\,1,1,0.756582065
17284,RT @PimpUncleJoe: #MyGoalFor2012 UnHoe these bitches\,1,1,0.756677684
13349,My dumbass has a redskins mcnab jersey\,1,1,0.756717665
1051,&#128553; cunt\,1,1,0.756784862
2136,' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .\,1,1,0.756809099
1819,&#8220;@iDntWearCondoms: U get what u put in. If all u offering is pussy don't be mad when all u receive is dick&#8221; &#128588;\,1,1,0.756855312
23601,Yea buddy RT @YallJustDontKno: A lot of NBA trash talk going on\,2,2,0.756927783
10213,"How you just gon start some mess and try to break up that man home? For 20 racks, I'll kill that hoe for breezy fam.\",1,1,0.756967021
23691,Yoh brownie had me fukd up high last night\,1,1,0.757035734
20772,"RT @wishfulll: Big booty bitches with... ""@StagBeChillin: Ass RT @iDocLyfe: Tits""\",1,1,0.757073451
10412,I can't tell you the last time I seen 2 niggaz have a fight but I see bitches fight on video daily.\,1,1,0.757127097
12107,"In the past week, both Paula Dean AND my uncle lost their jobs for saying ""nigger"". Bullllllshiiiiitttt\",1,1,0.757179824
23294,Who the fuck is this bitch with this cheap ass clown nose on my screen? Your tired ass commercial. I would never book u for a party\,1,1,0.757188318
15010,RT @CheefPolo: Trippin over a rock &gt;&gt; trippin over a bitch\,1,1,0.75722806
13705,No I don't love these hoes and FUCK these niggas Fuckem\,1,1,0.757286453
6304,@iLLmak3Ufamous oh bitch! ... I just saw your instagram post and I SCREAMED\,1,1,0.757320539
2778,@Bywatergal @Yankees @EmpireStateBldg That game winning hit in Thursday capped a great career. The guy is a 1st ballot HOF. Or else.\,2,2,0.7573437
14760,RT @BlakeAnderson21: @weston_diamond @sleezy_jeezy @justinmiculka01 not about to shoot this pussy! Ima beat his face into the asphalt t ...\,0,1,0.757345652
18117,RT @TheRealMFast: I wish a bitch would &#128544;&#128556;&#128548;&#128298;&#128299; http://t.co/jSnDXuyPdN\,1,1,0.757358759
923,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #XXX | Hairy Alicia Silver &amp; Tinslee Reagan hairy pussy &#65533; | http://t.co/ToljqdXEE3\",1,1,0.757452911
24869,pussy\,1,1,0.757516665
382,"""@queendulaaa: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD\",1,1,0.75753306
21549,Son of a bitch I can't wait till baseball is back. #AmericasPastTime\,1,1,0.757584962
10477,I don't fuck wit bitches that listen to that EDM shit for some reason them bitches be havin mad energy and I like to chill\,1,1,0.757642485
10655,"I got no pic up lines I stay on my grind I tell a bitch all the time ""bitch get in my car "" I got my 64 Ridin on Dayton spokes !\",1,1,0.757694103
11467,I'll quit being a bitch when you quit being a fake friend. &#128077;&#9996;&#65039;\,1,1,0.757695919
21375,So I figure out why I've been a bitch lately.\,1,1,0.757732419
17692,RT @Shimshammy: I just wanna ball my fist in your hair and shake the bitch right out of you.\,1,1,0.757733593
11241,I think I'll have salad bar for lunch today. Gotta make up for the birthday brownies somehow... #LastHurrahThenDietStarts\,2,2,0.757753315
17583,RT @SammyLightning_: @TNasty4Teen we find turtle; we find the hoes!\,1,1,0.757836242
24499,i really hate when hungry bitches put dick between friends. i swear yall should get beat the fuck up. ill show you friends.\,1,1,0.757919363
12584,LMAO RT @SagaciousQ: You a bitch. And Rihanna always gonna be badder than Kamehameha. @chrisbrown\,1,1,0.757932427
7754,"Aint #WCW jus ""bitches i wan fck"" day?\",1,1,0.757939258
23056,Wet bitches http://t.co/fm7UDyku\,1,1,0.758005942
5839,@c_drew_ I'm guessing so. The players are talking trash.\,2,2,0.758034205
20229,RT @ogkels_: brought to you by bad bitches and good weed\,1,1,0.758048505
13246,Murda mook #rip to that shit\,1,1,0.758109551
22721,Touchdown hoe ... touchdown hoe!!!!!\,1,1,0.758114189
17097,RT @Now_Thats_Fresh: Hoes love exposing other hoes on twitter\,1,1,0.758132361
18368,RT @Vacante_: If a girl cant make a decision whether to date you or not tell that bitch to kick rocks.\,1,1,0.758145377
12598,LMaoooo. .. &#171;@IGiveEmNathan Gucci really ass but for some hoes I'll bump a couple songs&#187;\,1,1,0.758198284
21435,"So the Flash pops is the Dawson pops. \
\
I think he mighta actually killed the mom. \
\
Cuz Gail was a lying, cheating bitch.\",1,1,0.758262779
21482,Some ho hitting on my wife lol\,1,1,0.758363684
14628,RT @BadAdviceDog: r u african because ur african bitch\,1,1,0.758365639
7045,@pontotoc2 Aren't they the best? There story is here: http://t.co/Hs3nIFMueK. Now it's time to visit our yellow friends at @21cCincinnati!\,2,2,0.758452228
22759,Turn a fuck nigguh to a rebound\,1,1,0.75846457
6331,@ijrojo @cameron_ast @lanahudsonnn r u still talking smh bitch idgaf what u is stfu talking to u just going around circles\,1,1,0.758471997
13053,Man in zebra print dress robs bank http://t.co/3xaPAYzbge\,2,2,0.758559592
67,"""@Allyhaaaaa: Lemmie eat a Oreo &amp; do these dishes."" One oreo? Lol\",2,2,0.758623791
17634,"RT @SethMacFarlane: And thus endeth our warm, fuzzy holiday lesson: Never take those you love for granted, for they can be gone in a flash.\",2,2,0.758661201
5245,@VictorRico3 they didn't want to fuck Steve that bitch lmao\,1,1,0.758765798
5056,@TheBovee CSGO bitch.\,1,1,0.758776275
13310,"My bitches are related . They are ""kissing cousins"" . &#128557;&#128557;&#128514;\",1,1,0.758803213
5697,@asdfgheatherr no not tonight you're gonna hoe tomorrow\,1,1,0.758867327
4382,@Neeksbethatguy I'm already out that bitch hahaha\,1,1,0.758880789
21352,Smh queer\,0,1,0.758880964
4961,@THEHermanCain then send this one to your teabagger friends https://t.co/hsADkzcAIn and watch their heads explode\,2,2,0.758889899
15249,RT @DaMeatIsThicke: How you invite me over to fuck but I can smell yo pussy from across the room??? Man ain't that dinner she cook then bou&#8230;\,1,1,0.758942046
5200,@TrustNunBut100s aight bet we in that bitch too\,1,1,0.758974741
19037,RT @bansky: LeBron doesn't turn 30 til december. he made 5 trips faster than kobe shaq mike or bird. he'll be back yal act like hes retirin&#8230;\,2,2,0.759022233
13138,Meek do some nut shit one time he a bitch I guess y'all forgot all the hoe shit Wale did on twitter oh ok &#9749;&#65039;&#128056;\,1,1,0.759156838
21638,Stop spoiling U fags\,1,1,0.759163186
5828,@broneadams yo bitch stay lookin like a clown\,1,1,0.759232566
5380,@YoungJeezy got me feelin like #trappin ain't dead. Got me ready to call the #guala! #Salute da truth! #SeenItAll #SeenItAllTheAutobiography\,2,2,0.759247649
19200,"RT @collegefession: ""Guy tells me he doesn't eat pussy, and all of the sudden I don't suck dick anymore"" - Centeral Washington University\",1,1,0.759294576
12765,Lil bitch dumb&#128514;&#128514;&#128514;\,1,1,0.759381691
25114,top layer trash.\,2,2,0.759433768
20182,"RT @neverknownfacts: A person needs just three things to be truly happy in the world: someone to love, something to do, and something to ho&#8230;\",2,2,0.759435575
16949,RT @MyFriendsRap: You hoes need to stop dressing y'all kids as Migos and Rappers that y'all fucked. Lil nigga just wanted to be a power ran&#8230;\,0,1,0.759443671
17704,RT @ShreddyBrady: How close I am to slapping a bitch http://t.co/1aiH4BfCxk\,1,1,0.759481028
2900,@ChaseManhatttan you become retarded\,1,1,0.759493495
209,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""\",1,1,0.759495045
6683,@kincade00 shut up bitch for I spit on you\,0,1,0.759546613
5295,@WhosJuly 1) He's a faggot and I don't like him. 2) I'm on the other side of the state.\,0,1,0.759562643
446,"""Dumb bitches do dumb things""\",1,1,0.759636511
9238,Every spic cop in #LosAngeles has raped or has thought about raping a white woman. That's why those half-breeds get jobs as pigs.\,0,1,0.759668384
3282,@FreeBlazeGawd lmsoooo dawg I ain't got no bitches mane. I low key got a chick but I can't say it on Twitter. You know how these wolves is\,1,1,0.75969161
14468,RT @Airrogance: bitch i'm legal so i'm ridin round like rambo !\,1,1,0.759717275
13912,Okay so I know I'm like ten years late but I freaking HATE Ana Sofia from Lost fuck that dumb bitch wtf is her problem &#128545;&#128545;&#128545;&#128545;&#128545;&#128545;&#128545;&#128545;&#128545;&#128545;&#128545;\,1,1,0.759755463
22225,These hoe niggas havnt seen half of me. #2chainz\,1,1,0.759767434
6399,"@jasonjwilde On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on.\",2,2,0.759829698
1216,&#8220;@CiscoAllDay: If you have a different dude every other week you might be a hoe... #js&#8221;no your not don't listen to him ladies #DoU\,1,1,0.759852421
6232,@hand_tex @drapermark37 humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.\,0,1,0.759905941
5647,@alexiscarfield ya damn right nigglet! :D\,1,1,0.759960019
14206,"Please stop scoring, otherwise you won't have any runs for tomorrow against Romero #Yankees #BlueJays #MLB\",2,2,0.759989441
2270,1wayhustle come get signed bitch we self paid.\,1,1,0.760039188
4172,@Mattyfatass pussy shit\,1,1,0.760058503
18344,"RT @Unnforgivable: Listen, cunt: Today ain&#8217;t yo day\",1,1,0.760302879
11320,I want to paint but faggot won't paint with me...\,1,1,0.760315326
21964,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/wTNOloSY4t http://t.co/AuTAVOeG2u\,2,2,0.760340703
13520,Nah we still up. RT @Tweets_NOchill: All the flat booty bitches asleep yet or Nah?\,1,1,0.760350755
16584,RT @LilHakBeatz: &#8220;@ReturnOfTheMarc: I'ma beat with pussy up like Ray Rice. Hit it with a left. I don't need a right. #remix #tosoon&#8221; http:/&#8230;\,1,1,0.760401745
2944,@Coley_Cee @Campaign_Papi @They_CallMeShay lmaooo coley just whammmmed him add this to it swervee bitch\,1,1,0.760472344
4949,@Swagner_813 thanks ya fucking hoser\,1,1,0.760475953
15728,RT @Goons_TXT: Only retards and dads roll Lawful Good.\,2,2,0.760494627
13376,My life is going to a bitch for 6 short weeks\,1,1,0.760560259
15545,RT @Fewjr: &#8220;@1MarKus_A: Pau a hoe. How u gon play after the trade deadline&#8221; I dislike that guy. Yea he helped bring two chips but he soft A&#8230;\,1,1,0.760663502
5305,"@Wizards_DnD @JimZub tranny dragons, eh? I know some people that will love this!\",2,2,0.760674547
21926,"That's why I keep you here\
you ain't like them other hoes\",1,1,0.760745716
15006,RT @Chayeezy: When a bitch got you fucked up but you devoted your life to the Lord so you gotta stand there like you aint mad http://t.co/7&#8230;\,1,1,0.760767596
18656,RT @_BeautifulKeezy: ion be understanding how all you hoes drop yall nuts at once but when a bitch on your ass you can't hear a mouse piss &#8230;\,1,1,0.760887302
11077,I need to re up on some hoes\,1,1,0.760920213
19030,RT @bakedalaska: bitch took flight &#128557; http://t.co/WxgTxA7SYA\,1,1,0.760950645
7981,And where do you think unsold items from thrift stores go? The garbage. Think of all the great games that are in trash dumps as we speak :(\,2,2,0.760951675
11993,"If your parents let you drink underage, they're fucking retarded and so are you.\",1,1,0.760965505
17112,RT @O3_Millz: &#8220;@1BookieG: @O3_Millz the last bitch I fucked was a mixed breed&#8221; &#128175;&#128175;&#128175;&#128514;&#128514;&#128514;\,1,1,0.76103033
18954,"RT @allisonnamaya_: @Whitecholo23 omg Nathaniel. No ""come here mr pussy"" ""Mr pussy where are you"" lol\",1,1,0.761325769
11710,I'm the type of person who act like I don't care to certain reactions but truly I'm a little bitch inside\,1,1,0.761477424
8325,Bitzy probably popped a Percocet before she had these drinks with Mellie. She seems like that kind of of trill ol' bitch. #ScandalABC\,1,1,0.761497465
8891,Dat bitch mouth made da honor roll\,1,1,0.761532343
10998,"I love how we can marry and still be the same queer, messy, funny, fabulous, dramatic community we've always been. Why I love us.\",2,2,0.761611315
19844,"RT @keeLivinLavish: These bitches wanna fuck me, cuz dat molly got dem high&#128517;&#128138; http://t.co/xTnO13TnUS\",1,1,0.76161565
10053,Her pussy wet I call it Fiji water\,1,1,0.761637061
24386,hahaha my girl just popped on a bitch like a Molly haha\,1,1,0.761751554
3335,@Get__Em__Craig you owe two hoe I don't wanna hear shit when I hyu\,1,1,0.761826991
20800,RT @xDSmooth: @1BookieG remember that one bitch ass you ate out last week\,1,1,0.761939774
8650,Charlie Clips vs Yung Ill review http://t.co/TwHJ0w1QJQ\,2,2,0.761966578
15675,"RT @GOPBlackChick: The racists are @msnbc and its crew of anchors. Not ""right wing "" folks. @MHarrisPerry mocks mixed GOP kids.\
http://t.co&#8230;\",2,2,0.762029332
5179,@TreThreat @HotDoc87 @duckydynamo yeah the internet def taught me a bitch can't twerk if she talkin bout voting.\,1,1,0.762088516
11816,If a bitch is bad n single she single fo a reason....hoe prolly cray or a runna\,1,1,0.762243457
7345,@thebashionista Got me blushin like Drake bitch az. Lol\,1,1,0.762254145
21670,Stupid teabagger restaurant making customers pay 'Minimum Wage Fee' http://t.co/gJKXmzIIzS\,0,1,0.762254913
12484,"Just wait. The day i get off probation. You know this bitch is gonna be on the moon, and im not gonna come back to Earth for a while.\",1,1,0.76225811
17629,"RT @SenorSteez: Man, now these hoes know &#128514;&#128176;&#128182;&#128184; #TheJigIsUp http://t.co/8W9Ag3bx1a\",1,1,0.762303963
9469,Frustration can be a bitch !\,2,2,0.762347769
15743,RT @GreaterThn: When you see bae retweet or mention some hoe http://t.co/864iI0yIoV\,1,1,0.762348411
13640,Niggas are funny. &amp; karma is a bitch. Good morning .\,1,1,0.762350895
2296,"35-11.\
\
Touchdown with :28 on the clock.\
\
Michigan some hoes.\",1,1,0.762373449
23612,Yeah at&amp;t needs to get fucked up with this fuckin water proof galaxy-_- got cheerios slidin down the bitch an shit\,1,1,0.76239881
12699,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.\,1,1,0.762455849
1837,&#8220;@jaimescudi_: @Tonybthrz_ @cinndyyxoxo_ @BriannNiloo_ fuck me then bitch&#8221; shut up and roll threw\,1,1,0.762492705
4035,@LikeWhatYouSEA booty wop sided as hell\,1,1,0.762499608
10705,"I hate a ""Hacked at 20k"" ass hoe..\",1,1,0.76252501
5003,@Teampowerstroke hoes will be hoes nothing but something guys just dispose #TruthBeTold\,1,1,0.762526316
22271,These hoes out here be GOIN UP !!!!!!!! But we not at you bitches that's what hoes do !\,1,1,0.762529619
22603,"This random rap song the person next to me is listening to makes me wanna make a lotta money and fuck a lotta hoes.\
I feel it.\",1,1,0.762569022
22515,"This guy is nits&#8220;@Lucci_Dpc: i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy&#8221;\",2,2,0.76262653
16729,RT @Magssca: &#8220;@uce_INA: @Magssca you aint gon take a pic tho&#8221; &#128133; not scared to I'm in a Japanese steakhouse tho bitch was walking quick\,1,1,0.76266889
6582,@kieffer_jason @C_janacek07 nigga stop being a bitch and come to the high school You already said yes\,1,1,0.76266934
24553,if ur girl watch Snapped in front of u she trying to spook u!!!\,2,2,0.762669753
17745,"RT @Smug_Lemur: He loves me *eats a brownie* \
He loves me not *eats a brownie*\",2,2,0.762743627
9817,Gotta go get a haircut ASAP tomorrow ain't no bitches looking at me right now. And today they all was out. The frustration.\,1,1,0.762919819
19235,"RT @cyb3rvibes: &#8220;@SejlaSmajlovic: Funniest one lmfaoooo https://t.co/1WT6BBlIdp&#8221; ""swag bitch""\",1,1,0.763100407
13883,Oh she is RT @soARiE1017: @viaNAWF I respect that because bitches can be spiteful when it come to children\,1,1,0.763146386
20890,RT @zerohedge: Full retard: NAR blaming slow April sales on winter weather.\,1,1,0.763167066
25148,waaaaay too many niggas comfortable wit dressing up like ugly bitches for IG likes an re-posts....\,1,1,0.763184588
24480,i hate my manager so much she makes me wanna throw silverware at her stupid bitch ass\,1,1,0.763210837
19119,RT @bunnyasmin1125: I Still Be Craving An Oreo McFlurry b;\,2,2,0.763227999
9745,"Gonna straight hip check the next hillbilly who tries to apply the term ""derecho"" to a run-of-the-mill thunderstorm. #WVWX\",1,1,0.763261641
22125,Then I hit that bitch like a free throw !\,1,1,0.763268206
20014,RT @losthistories: In DC Fri 1/3: Bengali Harlem reading/convo @busboysandpoets 14th St @SAALTweets @teachingchange @ThatWhichIsTold http:/&#8230;\,2,2,0.763315467
4369,@Nashgrier purple monkey\,2,2,0.763333097
6121,@ew_karina @lanemichelle_ pussies\,1,1,0.763403409
8589,"Can't stand the Yankees but Jeter hitting a home run in his final at bat in NYC would be cool. \
\
Getting beaned would be better!\",2,2,0.763419637
17014,RT @NewLegendaryEra: Twitter gives bitches unrealistic views of what a relationship is gonna be. If y'all fight. This nigga ain't comin to &#8230;\,1,1,0.763420112
23534,Y'all trying to use The Lord to sell pussy on this corner... I already know!\,1,1,0.763453035
23747,You bitches that entertain all the attention you get from these niggas are the worst kind of hoes there is\,1,1,0.763474
10218,How you stay faithful in a room full of hoes? &#128549;\,1,1,0.763618838
24304,everyone report @uncr4fted for being a huge faggot\,1,1,0.763653583
7075,@rachaelkbrown @BillyButlerKC @Oreo unexplainable!\,2,2,0.76366137
6547,@kayliefarmer Its funny and it has that blond bitch on it\,1,1,0.763713372
11361,"I wept when #ThurmanMunson died, and I weep 35 years later. #Captain #Yankees\",2,2,0.763726925
3841,@JustKarahn negro please\,1,1,0.763764533
7227,@shoe1945 @NotoriousBM95 @333England shut ur faggot ass up you thirsty pussy\,1,1,0.763887339
12037,Im mad james let me drink that shit... payback is a bitch\,1,1,0.763948866
14728,RT @Bigboybeezy: If you a hoe on the internet you a hoe irl\,1,1,0.763991702
21091,Screaming like a lil bitch &#128514;\,1,1,0.764009494
22172,These bad bitches really ain't that bad when you see a pic of Aaliyah\,1,1,0.764067975
11725,I'm.a be even pretty &#128129; julisa work magic on bitches .. Lol i keep stalking her IG to see how perfect I want my braids... Its hard to pick!!\,1,1,0.764074419
832,#Yankees Nice bounce back @Michael Kay. Gotta keep this going!\,2,2,0.764077763
21990,The bitch is freeee!!!! ;D\,1,1,0.764141925
2688,@BlakeAnderson21 @jo_clark6 chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after\,2,2,0.764182548
7292,@stonethegreat23 niqqa that's every white person just because some might seem down to earth don't mean there not gonna use nigger against us\,1,1,0.764230472
23856,You lil stupid ass bitch I ain't fucking with you\,1,1,0.764258998
14505,"RT @AmandaMarcotte: &#8220;Not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation,&#8221; he sa&#8230;\",2,2,0.764274161
16973,RT @NOGOODNIGGER_: Stop gassing up these regular ass bitches\,1,1,0.764281347
